"Date","Price","Volume","Market_cap"
"2024-04-04 00:00:00 UTC+0","184.03844970","1901113571.405572","81884304218.14792000"
"2024-04-03 00:00:00 UTC+0","185.45552324","2565778104.708115","82493305581.57722000"
"2024-04-02 00:00:00 UTC+0","181.45188933","2960758254.838558","80713902473.59712000"
"2024-04-01 00:00:00 UTC+0","192.72159665","2604609857.885144","85704194790.64441000"
"2024-03-31 00:00:00 UTC+0","202.97637241","1494178914.242089","90237527696.15430000"
"2024-03-30 00:00:00 UTC+0","194.48359668","1961373890.125903","86429395537.73282000"
"2024-03-29 00:00:00 UTC+0","192.43204075","2054733355.686186","85517037399.23804000"
"2024-03-28 00:00:00 UTC+0","189.74751368","2045654570.016301","84325591082.82431000"
"2024-03-27 00:00:00 UTC+0","185.32179930","2719159808.239862","82337386410.94230000"
"2024-03-26 00:00:00 UTC+0","191.01416564","2541454530.307128","84868027246.04233000"
"2024-03-25 00:00:00 UTC+0","188.87670333","2975189128.786385","83895725297.40047000"
"2024-03-24 00:00:00 UTC+0","183.92897559","1986989935.024973","81697746375.08281000"
"2024-03-23 00:00:00 UTC+0","172.97411146","1958871999.819258","76811741692.18472000"
"2024-03-22 00:00:00 UTC+0","173.89681836","3056844554.653443","77223481244.23692000"
"2024-03-21 00:00:00 UTC+0","179.22086056","4010111411.330674","79566995294.94424000"
"2024-03-20 00:00:00 UTC+0","192.21204198","6573261905.992887","85333334669.15372000"
"2024-03-19 00:00:00 UTC+0","170.29534014","7641403675.520548","75590557296.21947000"
"2024-03-18 00:00:00 UTC+0","196.07725335","5886362778.720165","87035504116.06183000"
"2024-03-17 00:00:00 UTC+0","202.06626582","5634239401.615938","89672229202.13370000"
"2024-03-16 00:00:00 UTC+0","181.75777699","6469635985.574692","80661965491.89468000"
"2024-03-15 00:00:00 UTC+0","183.69860464","8653637943.876955","81489785858.37444000"
"2024-03-14 00:00:00 UTC+0","176.16246734","5284684748.062855","78143913477.47636000"
"2024-03-13 00:00:00 UTC+0","163.68676950","3584829972.220009","72597828791.68933000"
"2024-03-12 00:00:00 UTC+0","150.96756560","3895623733.711801","66959175923.57735000"
"2024-03-11 00:00:00 UTC+0","148.92533539","3147238846.379939","66054158740.90881000"
