"Date","Price","Volume","Market_cap"
"2024-03-09 00:00:00 UTC+0","0.17928231","2285874991.607323","25709436272.46779300"
"2024-03-08 00:00:00 UTC+0","0.16487917","2425128832.971054","23641736868.41157500"
"2024-03-07 00:00:00 UTC+0","0.15808855","1842432407.498830","22665898370.35361500"
"2024-03-06 00:00:00 UTC+0","0.15808244","2687451920.592988","22662871330.02908000"
"2024-03-05 00:00:00 UTC+0","0.15537526","2647539517.707858","22272651449.12357000"
"2024-03-04 00:00:00 UTC+0","0.18179364","3681110863.781697","26057172168.25809000"
"2024-03-03 00:00:00 UTC+0","0.15388472","2629044957.401987","22054772294.41071000"
"2024-03-02 00:00:00 UTC+0","0.14237016","2109746623.020643","20402568724.13356000"
"2024-03-01 00:00:00 UTC+0","0.14113799","2391880706.200296","20224080782.87030000"
"2024-02-29 00:00:00 UTC+0","0.11802067","2766111461.536190","16909921278.52175700"
"2024-02-28 00:00:00 UTC+0","0.11638140","2467148214.408967","16673465268.71880700"
"2024-02-27 00:00:00 UTC+0","0.09836947","1210462466.454815","14091636688.24882700"
"2024-02-26 00:00:00 UTC+0","0.08926052","336866514.523496","12785537902.37887000"
"2024-02-25 00:00:00 UTC+0","0.08611610","170649274.282727","12333962123.45781100"
"2024-02-24 00:00:00 UTC+0","0.08614903","201817171.537950","12337505254.88325700"
"2024-02-23 00:00:00 UTC+0","0.08444423","247503964.635281","12092206980.32918500"
"2024-02-22 00:00:00 UTC+0","0.08414085","212684105.245088","12047643651.34265500"
"2024-02-21 00:00:00 UTC+0","0.08454912","274357737.040625","12104944363.73102400"
"2024-02-20 00:00:00 UTC+0","0.08617138","483038143.511994","12336029291.65610700"
"2024-02-19 00:00:00 UTC+0","0.08977562","212837800.738252","12850769432.40680500"
"2024-02-18 00:00:00 UTC+0","0.08518100","170369981.103194","12191915765.03650000"
"2024-02-17 00:00:00 UTC+0","0.08366276","199504169.041984","11973472752.41727400"
"2024-02-16 00:00:00 UTC+0","0.08605416","259817475.916424","12314553380.99041700"
"2024-02-15 00:00:00 UTC+0","0.08542856","417384068.924096","12223884943.71998200"
"2024-02-14 00:00:00 UTC+0","0.08551546","394140954.792465","12235093591.79951900"
"2024-02-13 00:00:00 UTC+0","0.08109388","235710541.817373","11601429933.35063200"
"2024-02-12 00:00:00 UTC+0","0.08228929","220922040.712660","11771341966.92340000"
"2024-02-11 00:00:00 UTC+0","0.08114981","183665262.562672","11607086468.32903700"
"2024-02-10 00:00:00 UTC+0","0.08138087","124580279.681395","11639168636.52338400"
"2024-02-09 00:00:00 UTC+0","0.08154535","197187805.788932","11661589194.67304600"
"2024-02-08 00:00:00 UTC+0","0.07985915","143618952.490127","11419395654.11557000"
"2024-02-07 00:00:00 UTC+0","0.08010733","119441518.617469","11453803757.51184000"
"2024-02-06 00:00:00 UTC+0","0.07846035","108425553.780205","11217247168.49773800"
"2024-02-05 00:00:00 UTC+0","0.07820326","155116913.205323","11179433253.21799000"
"2024-02-04 00:00:00 UTC+0","0.07819031","103013151.367811","11176524578.36612900"
"2024-02-03 00:00:00 UTC+0","0.07865857","84973645.386150","11242378518.16805600"
"2024-02-02 00:00:00 UTC+0","0.07923081","132189711.274705","11323092937.16926400"
"2024-02-01 00:00:00 UTC+0","0.07932406","162256038.813270","11335334927.40143600"
"2024-01-31 00:00:00 UTC+0","0.07873323","185249039.524238","11249835671.96852900"
"2024-01-30 00:00:00 UTC+0","0.07990744","193830510.576613","11416543725.14723000"
"2024-01-29 00:00:00 UTC+0","0.08135918","351700222.049722","11622865802.76640700"
"2024-01-28 00:00:00 UTC+0","0.07883680","146279653.708049","11261458074.37877700"
"2024-01-27 00:00:00 UTC+0","0.08014368","127291153.746449","11447052143.24264000"
"2024-01-26 00:00:00 UTC+0","0.07990151","172199249.477002","11411380268.85542100"
