"Date","Price","Volume","Market_cap"
"2024-03-17 00:00:00 UTC+0","0.99941308","542490628.468133","103354258168.97237000"
"2024-03-16 00:00:00 UTC+0","0.99916653","550430078.738066","103227845110.55486000"
"2024-03-15 00:00:00 UTC+0","1.00022467","1609434905.636886","103285646904.81982000"
"2024-03-14 00:00:00 UTC+0","0.99998628","1429368914.993424","103128612607.07092000"
"2024-03-13 00:00:00 UTC+0","1.00046771","1406937471.094861","102710876283.76779000"
"2024-03-12 00:00:00 UTC+0","1.00019988","1478612818.076577","102454848141.38434000"
"2024-03-11 00:00:00 UTC+0","1.00006405","1606077246.074214","102024667133.86322000"
"2024-03-10 00:00:00 UTC+0","1.00133966","591712965.157756","101955035442.64316000"
"2024-03-09 00:00:00 UTC+0","1.00213747","603262364.841029","101809483509.66312000"
"2024-03-08 00:00:00 UTC+0","1.00227503","1680300601.520145","101275096863.96007000"
"2024-03-07 00:00:00 UTC+0","1.00155761","1315732669.973481","100885953861.86377000"
"2024-03-06 00:00:00 UTC+0","1.00042898","1542568313.605238","100772268223.28925000"
"2024-03-05 00:00:00 UTC+0","1.00133761","1795961845.146162","100178515122.72370000"
"2024-03-04 00:00:00 UTC+0","1.00105940","1418303869.524101","100150681888.84131000"
"2024-03-03 00:00:00 UTC+0","1.00036663","461875523.339891","99551712424.45451000"
"2024-03-02 00:00:00 UTC+0","1.00079901","677049291.369688","99258583004.48360000"
"2024-03-01 00:00:00 UTC+0","1.00056909","1010323394.491286","99235779916.77242000"
"2024-02-29 00:00:00 UTC+0","1.00044072","1288707603.110198","98841569731.66968000"
"2024-02-28 00:00:00 UTC+0","1.00089582","1497541367.331060","98479077545.75450000"
"2024-02-27 00:00:00 UTC+0","1.00056541","1556517342.422140","98446568114.97922000"
"2024-02-26 00:00:00 UTC+0","0.99959808","1195784142.878293","98024154321.81938000"
"2024-02-25 00:00:00 UTC+0","0.99998216","352733901.840387","97908987836.14314000"
"2024-02-24 00:00:00 UTC+0","1.00007696","275115150.069846","97918269556.01257000"
"2024-02-23 00:00:00 UTC+0","1.00008722","633766332.731283","97919274019.67455000"
"2024-02-22 00:00:00 UTC+0","0.99919963","986089877.772547","97764976645.45776000"
"2024-02-21 00:00:00 UTC+0","1.00008191","774604453.892499","97849842195.77731000"
"2024-02-20 00:00:00 UTC+0","1.00014623","1119160366.414160","97832595078.73735000"
"2024-02-19 00:00:00 UTC+0","1.00040738","701955296.416610","97726895434.85715000"
"2024-02-18 00:00:00 UTC+0","1.00012863","274851925.236592","97699665167.22786000"
"2024-02-17 00:00:00 UTC+0","1.00035914","433785272.599477","97692479122.59131000"
