"Date","Price","Volume"
"2024-09-21 08:29:00 UTC+0","63112.67980160","12682624826.968464"
"2024-09-21 08:28:00 UTC+0","63113.64011492","12682892660.838669"
"2024-09-21 08:27:00 UTC+0","63117.79659337","12680015827.125525"
"2024-09-21 08:26:00 UTC+0","63107.06422481","12681321593.459723"
"2024-09-21 08:25:00 UTC+0","63108.04548165","12699093353.464958"
"2024-09-21 08:24:00 UTC+0","63102.42824365","12701731813.716953"
"2024-09-21 08:23:00 UTC+0","63108.65879934","12704531695.251186"
"2024-09-21 08:22:00 UTC+0","63099.07366404","12706534126.376886"
"2024-09-21 08:21:00 UTC+0","63099.50866897","12704123620.153397"
"2024-09-21 08:20:00 UTC+0","63098.36215582","12785811928.814640"
"2024-09-21 08:19:00 UTC+0","63128.13316617","12787215331.996647"
"2024-09-21 08:18:00 UTC+0","63121.45907040","12792742132.506126"
"2024-09-21 08:17:00 UTC+0","63130.70537284","12792258138.272250"
"2024-09-21 08:16:00 UTC+0","63135.81282850","12830038585.708006"
"2024-09-21 08:15:00 UTC+0","63125.59043284","12834472976.983292"
"2024-09-21 08:14:00 UTC+0","63120.86090825","12827898686.642632"
"2024-09-21 08:13:00 UTC+0","63136.21636188","12827689490.528164"
"2024-09-21 08:12:00 UTC+0","63143.19016110","12829479865.081068"
"2024-09-21 08:11:00 UTC+0","63137.44778625","12834035954.331670"
"2024-09-21 08:10:00 UTC+0","63135.21553467","12837446167.462528"
"2024-09-21 08:09:00 UTC+0","63139.51484491","12837446167.462528"
"2024-09-21 08:08:00 UTC+0","63139.67996536","12841126211.779165"
"2024-09-21 08:07:00 UTC+0","63143.26892058","12852114064.461150"
"2024-09-21 08:06:00 UTC+0","63134.94846174","12857473520.364588"
"2024-09-21 08:05:00 UTC+0","63140.44677249","12882442444.008879"
"2024-09-21 08:04:00 UTC+0","63153.67319258","12885021316.957508"
"2024-09-21 08:03:00 UTC+0","63164.88800391","12885553619.671944"
"2024-09-21 08:02:00 UTC+0","63166.63901713","12884486094.638580"
"2024-09-21 08:01:00 UTC+0","63154.75112310","13086825901.060228"
"2024-09-21 08:00:00 UTC+0","63150.19472065","13089345336.583647"
"2024-09-21 07:59:00 UTC+0","63155.93372737","13091402570.702808"
"2024-09-21 07:58:00 UTC+0","63153.67992881","13093698571.164620"
"2024-09-21 07:57:00 UTC+0","63152.27060776","13097141471.719880"
"2024-09-21 07:56:00 UTC+0","63150.57906262","13100972045.595264"
"2024-09-21 07:55:00 UTC+0","63151.08611406","13104879092.517918"
"2024-09-21 07:54:00 UTC+0","63151.73104748","13111435091.624254"
"2024-09-21 07:53:00 UTC+0","63150.25168699","13117801337.325281"
"2024-09-21 07:52:00 UTC+0","63167.67435399","13138181368.135387"
"2024-09-21 07:51:00 UTC+0","63171.06674730","13142655543.180086"
"2024-09-21 07:50:00 UTC+0","63166.77125617","13143247425.870193"
"2024-09-21 07:49:00 UTC+0","63182.53837666","13133423824.370409"
"2024-09-21 07:48:00 UTC+0","63176.03463914","13221813325.063578"
"2024-09-21 07:47:00 UTC+0","63106.07711557","13083958909.849014"
"2024-09-21 07:46:00 UTC+0","63070.28388283","13158931447.190400"
"2024-09-21 07:45:00 UTC+0","63069.10705783","13162490563.086926"
"2024-09-21 07:44:00 UTC+0","63070.00816029","13163190732.741503"
"2024-09-21 07:43:00 UTC+0","63064.70834574","13166419654.085691"
"2024-09-21 07:42:00 UTC+0","63060.49942591","13167646720.163736"
"2024-09-21 07:41:00 UTC+0","63062.44567876","13169530373.837204"
"2024-09-21 07:40:00 UTC+0","63053.74787481","13169060433.966284"
"2024-09-21 07:39:00 UTC+0","63055.39562614","13176182783.760542"
"2024-09-21 07:38:00 UTC+0","63057.82079238","13177672649.418920"
"2024-09-21 07:37:00 UTC+0","63060.33970758","13181193539.554928"
"2024-09-21 07:36:00 UTC+0","63054.56372572","13320986658.031824"
"2024-09-21 07:35:00 UTC+0","63048.18207982","13189140871.677708"
"2024-09-21 07:34:00 UTC+0","63056.10891491","13326339810.190853"
"2024-09-21 07:33:00 UTC+0","63058.50824210","13335156418.089796"
"2024-09-21 07:32:00 UTC+0","63055.34453397","13342502859.475233"
"2024-09-21 07:31:00 UTC+0","63054.00827163","13395010640.385464"
"2024-09-21 07:30:00 UTC+0","63065.40251639","13398464390.095300"
"2024-09-21 07:29:00 UTC+0","63057.78728017","13398464390.095300"
"2024-09-21 07:28:00 UTC+0","63058.69356104","13411003449.177010"
"2024-09-21 07:27:00 UTC+0","63055.39179823","13420203552.935827"
"2024-09-21 07:26:00 UTC+0","63046.39208719","13426181807.047360"
"2024-09-21 07:25:00 UTC+0","63049.74227602","13289011914.468283"
"2024-09-21 07:24:00 UTC+0","63056.10066477","13292959731.776360"
"2024-09-21 07:23:00 UTC+0","63054.57708265","13297059258.558483"
"2024-09-21 07:22:00 UTC+0","63059.17555748","13301677492.966400"
"2024-09-21 07:21:00 UTC+0","63062.25844338","13307436396.336653"
"2024-09-21 07:20:00 UTC+0","63068.14784615","13321980233.118114"
"2024-09-21 07:19:00 UTC+0","63102.72613976","13325876677.316423"
"2024-09-21 07:18:00 UTC+0","63089.37894474","13344238642.442425"
"2024-09-21 07:17:00 UTC+0","63103.33661392","13352030375.106352"
"2024-09-21 07:16:00 UTC+0","63100.93446814","13455944409.851221"
"2024-09-21 07:15:00 UTC+0","63108.77294390","13458457086.247332"
"2024-09-21 07:14:00 UTC+0","63110.72046427","13463997182.800014"
"2024-09-21 07:13:00 UTC+0","63096.34595825","13466561703.464151"
"2024-09-21 07:12:00 UTC+0","63103.48667306","13471104213.641254"
"2024-09-21 07:11:00 UTC+0","63101.22646998","13472900201.874186"
"2024-09-21 07:10:00 UTC+0","63099.44580460","13475437798.577646"
"2024-09-21 07:09:00 UTC+0","63087.75101558","13471260536.715570"
"2024-09-21 07:08:00 UTC+0","63074.53613904","13483449034.744440"
"2024-09-21 07:07:00 UTC+0","63075.17771533","13478305188.179226"
"2024-09-21 07:06:00 UTC+0","63087.96749542","13487191977.005201"
"2024-09-21 07:05:00 UTC+0","63087.71653412","13489195463.771854"
"2024-09-21 07:04:00 UTC+0","63101.12153407","13490873465.522415"
"2024-09-21 07:03:00 UTC+0","63093.77582481","13494724942.185690"
"2024-09-21 07:02:00 UTC+0","63092.82102527","13505019936.474466"
"2024-09-21 07:01:00 UTC+0","63086.29071890","13534852461.623068"
"2024-09-21 07:00:00 UTC+0","63088.02742416","13538869272.468737"
"2024-09-21 06:59:00 UTC+0","63093.45754775","13544058832.923218"
"2024-09-21 06:58:00 UTC+0","63086.31867677","13549668744.641075"
"2024-09-21 06:57:00 UTC+0","63085.16500793","13552456324.458641"
"2024-09-21 06:56:00 UTC+0","63098.08145872","13560068101.903728"
"2024-09-21 06:55:00 UTC+0","63096.05934446","13555687536.869751"
"2024-09-21 06:54:00 UTC+0","63114.49273584","13499481832.644762"
"2024-09-21 06:53:00 UTC+0","63110.02525625","13567458803.673956"
"2024-09-21 06:52:00 UTC+0","63120.72278130","13501475063.929815"
"2024-09-21 06:51:00 UTC+0","63124.34452794","13498511421.547588"
"2024-09-21 06:50:00 UTC+0","63122.06418082","13511732520.817095"
"2024-09-21 06:49:00 UTC+0","63124.10664078","13511732520.817095"
"2024-09-21 06:48:00 UTC+0","63128.44423321","13513361947.563717"
"2024-09-21 06:47:00 UTC+0","63119.01319856","13525151938.017801"
"2024-09-21 06:46:00 UTC+0","63110.72894792","13651227209.630028"
"2024-09-21 06:45:00 UTC+0","63111.59466591","13652144718.321108"
"2024-09-21 06:44:00 UTC+0","63117.32848258","13710903139.634182"
"2024-09-21 06:43:00 UTC+0","63100.99600654","13714962173.177502"
"2024-09-21 06:42:00 UTC+0","63090.12014267","13724829511.166067"
"2024-09-21 06:41:00 UTC+0","63089.67804933","13872981419.140308"
"2024-09-21 06:40:00 UTC+0","63103.32263512","13874701614.826660"
"2024-09-21 06:39:00 UTC+0","63108.96415676","13878978902.135592"
"2024-09-21 06:38:00 UTC+0","63112.38691457","13887837420.318048"
"2024-09-21 06:37:00 UTC+0","63109.08477948","13890897866.684906"
"2024-09-21 06:36:00 UTC+0","63112.07556007","13745460247.701502"
"2024-09-21 06:35:00 UTC+0","63103.19695236","13889713175.153738"
"2024-09-21 06:34:00 UTC+0","63114.27412028","13893647909.243010"
"2024-09-21 06:33:00 UTC+0","63092.79491845","13752925454.349234"
"2024-09-21 06:32:00 UTC+0","63097.63362290","13922018961.978249"
"2024-09-21 06:31:00 UTC+0","63108.97716690","13959581543.540243"
"2024-09-21 06:30:00 UTC+0","63112.53721971","13961481280.994173"
"2024-09-21 06:29:00 UTC+0","63110.51842341","13961301207.543617"
"2024-09-21 06:28:00 UTC+0","63114.57873693","13961832439.730124"
"2024-09-21 06:27:00 UTC+0","63108.90294444","13965351355.656315"
"2024-09-21 06:26:00 UTC+0","63111.05251148","13963649628.773113"
"2024-09-21 06:25:00 UTC+0","63108.03609038","13965370262.831630"
"2024-09-21 06:24:00 UTC+0","63101.55989643","13967478624.730078"
"2024-09-21 06:23:00 UTC+0","63095.37135316","13969597167.149803"
"2024-09-21 06:22:00 UTC+0","63092.65097582","13965655742.388447"
"2024-09-21 06:21:00 UTC+0","63090.05375513","13961082965.153988"
"2024-09-21 06:20:00 UTC+0","63058.05932597","13963528704.847794"
"2024-09-21 06:19:00 UTC+0","63061.68829277","13971381549.746382"
"2024-09-21 06:18:00 UTC+0","63059.55655641","13977840452.821516"
"2024-09-21 06:17:00 UTC+0","63061.07295147","13977055741.485640"
"2024-09-21 06:16:00 UTC+0","63080.88718659","14014415206.703259"
"2024-09-21 06:15:00 UTC+0","63075.93574037","14014881326.958557"
"2024-09-21 06:14:00 UTC+0","63075.12404831","14015788358.516382"
"2024-09-21 06:13:00 UTC+0","63069.97317642","14013520917.643776"
"2024-09-21 06:12:00 UTC+0","63074.39472098","13998682318.249630"
"2024-09-21 06:11:00 UTC+0","63048.53438751","13925623443.275383"
"2024-09-21 06:10:00 UTC+0","62992.93474022","13913852900.393923"
"2024-09-21 06:09:00 UTC+0","62985.37579985","13914938677.098557"
"2024-09-21 06:08:00 UTC+0","62986.53703517","13913407485.235085"
"2024-09-21 06:07:00 UTC+0","62974.57053603","13915929233.724432"
"2024-09-21 06:06:00 UTC+0","62967.98760950","13915482517.781944"
"2024-09-21 06:05:00 UTC+0","62964.54986336","13918846719.781690"
"2024-09-21 06:04:00 UTC+0","62955.32341891","13924143779.495174"
"2024-09-21 06:03:00 UTC+0","62954.78289908","13930368075.786497"
"2024-09-21 06:02:00 UTC+0","62969.08070920","13932006607.846706"
"2024-09-21 06:01:00 UTC+0","62971.06144701","13982786755.524681"
"2024-09-21 06:00:00 UTC+0","62965.26524752","13986467348.899103"
"2024-09-21 05:59:00 UTC+0","62969.46524903","13986173020.789747"
"2024-09-21 05:58:00 UTC+0","62979.54044395","13988940683.519012"
"2024-09-21 05:57:00 UTC+0","62968.30167219","13988562728.884218"
"2024-09-21 05:56:00 UTC+0","62964.67290093","13992949394.261522"
"2024-09-21 05:55:00 UTC+0","62961.88427263","13995817976.993350"
"2024-09-21 05:54:00 UTC+0","62959.45841273","13998414622.342476"
"2024-09-21 05:53:00 UTC+0","62956.25625787","14000209286.855686"
"2024-09-21 05:52:00 UTC+0","62959.16131071","14000103121.200249"
"2024-09-21 05:51:00 UTC+0","62954.37906496","14014785594.434809"
"2024-09-21 05:50:00 UTC+0","62958.07662979","14018487574.927200"
"2024-09-21 05:49:00 UTC+0","62948.35443004","14024365954.409360"
"2024-09-21 05:48:00 UTC+0","62952.68789107","14035823809.441828"
"2024-09-21 05:47:00 UTC+0","62964.44972671","14038089877.647750"
"2024-09-21 05:46:00 UTC+0","62952.55607307","14121914337.728394"
"2024-09-21 05:45:00 UTC+0","62942.49000578","14129859471.320066"
"2024-09-21 05:44:00 UTC+0","62950.18700634","14148348829.655472"
"2024-09-21 05:43:00 UTC+0","62957.26165944","14185432235.421148"
"2024-09-21 05:42:00 UTC+0","62959.79326847","14187126407.728458"
"2024-09-21 05:41:00 UTC+0","62958.48488255","14189663050.274786"
"2024-09-21 05:40:00 UTC+0","62958.81125912","14340529087.938060"
"2024-09-21 05:39:00 UTC+0","62961.52352484","14407764761.358006"
"2024-09-21 05:38:00 UTC+0","62935.63176406","14413021242.121847"
"2024-09-21 05:37:00 UTC+0","62942.17609862","14416403441.717045"
"2024-09-21 05:36:00 UTC+0","62948.41164778","14420018883.674904"
"2024-09-21 05:35:00 UTC+0","62947.89627663","14427136279.058430"
"2024-09-21 05:34:00 UTC+0","62943.64346336","14431627092.814035"
"2024-09-21 05:33:00 UTC+0","62948.03503580","14436615154.981853"
"2024-09-21 05:32:00 UTC+0","62945.52486899","14439441288.686304"
"2024-09-21 05:31:00 UTC+0","62938.18657996","14496740154.345663"
"2024-09-21 05:30:00 UTC+0","62941.93030912","14497274026.222734"
"2024-09-21 05:29:00 UTC+0","62945.60385817","14500308100.488968"
"2024-09-21 05:28:00 UTC+0","62932.53945853","14508032857.886652"
"2024-09-21 05:27:00 UTC+0","62928.46597959","14602459713.186480"
"2024-09-21 05:26:00 UTC+0","62934.90581010","14602459713.186480"
"2024-09-21 05:25:00 UTC+0","62933.18237263","14525145186.891200"
"2024-09-21 05:24:00 UTC+0","62930.11318473","14514604904.273634"
"2024-09-21 05:23:00 UTC+0","62918.65519550","14512378308.033308"
"2024-09-21 05:22:00 UTC+0","62915.54530478","14521017865.448030"
"2024-09-21 05:21:00 UTC+0","62918.10651397","14525145186.891200"
"2024-09-21 05:20:00 UTC+0","62914.99185137","14528910275.326069"
"2024-09-21 05:19:00 UTC+0","62910.67866732","14532420828.088697"
"2024-09-21 05:18:00 UTC+0","62914.80884390","14537018494.271814"
"2024-09-21 05:17:00 UTC+0","62914.31556263","14541282812.618036"
"2024-09-21 05:16:00 UTC+0","62909.23339316","14586211582.218185"
"2024-09-21 05:15:00 UTC+0","62908.87294047","14591100214.649708"
"2024-09-21 05:14:00 UTC+0","62905.95948311","14587172938.031939"
"2024-09-21 05:13:00 UTC+0","62899.04244521","14587611645.158323"
"2024-09-21 05:12:00 UTC+0","62883.08473451","14580146575.703060"
"2024-09-21 05:11:00 UTC+0","62879.32172892","14591100214.649708"
"2024-09-21 05:10:00 UTC+0","62854.98064249","14592454286.522629"
"2024-09-21 05:09:00 UTC+0","62843.38463802","14596084715.275639"
"2024-09-21 05:08:00 UTC+0","62844.08479697","14605687844.324127"
"2024-09-21 05:07:00 UTC+0","62837.59536561","14552402707.553171"
"2024-09-21 05:06:00 UTC+0","62881.23512037","14718111886.936245"
"2024-09-21 05:05:00 UTC+0","62884.58971777","14540658717.288149"
"2024-09-21 05:04:00 UTC+0","62897.70753784","14720481919.201612"
"2024-09-21 05:03:00 UTC+0","62887.69695968","14547516466.632395"
"2024-09-21 05:02:00 UTC+0","62904.92249626","14547969737.999159"
"2024-09-21 05:01:00 UTC+0","62901.40826153","14594576297.754744"
"2024-09-21 05:00:00 UTC+0","62906.74934994","14595427078.550330"
"2024-09-21 04:59:00 UTC+0","62907.36691431","14598553267.118710"
"2024-09-21 04:58:00 UTC+0","62896.64738185","14598772400.654507"
"2024-09-21 04:57:00 UTC+0","62905.81246350","14597540830.460495"
"2024-09-21 04:56:00 UTC+0","62899.26343623","14599298796.639168"
"2024-09-21 04:55:00 UTC+0","62890.56461594","14602459713.186480"
"2024-09-21 04:54:00 UTC+0","62897.65185906","14604378227.244470"
"2024-09-21 04:53:00 UTC+0","62894.94754341","14608068303.910252"
"2024-09-21 04:52:00 UTC+0","62898.44065850","14613568511.044325"
"2024-09-21 04:51:00 UTC+0","62892.58922651","14618359969.660156"
"2024-09-21 04:50:00 UTC+0","62893.73012104","14664648816.804340"
"2024-09-21 04:49:00 UTC+0","62890.79522220","14664855658.606834"
"2024-09-21 04:48:00 UTC+0","62902.45553521","14667125809.577137"
"2024-09-21 04:47:00 UTC+0","62891.63637257","14667512684.040756"
"2024-09-21 04:46:00 UTC+0","62895.22392935","14899310546.414515"
"2024-09-21 04:45:00 UTC+0","62893.45153100","14744740410.882645"
"2024-09-21 04:44:00 UTC+0","62897.82267419","14752208601.268486"
"2024-09-21 04:43:00 UTC+0","62898.05711050","14756324054.715162"
"2024-09-21 04:42:00 UTC+0","62896.67707344","14759369407.397730"
"2024-09-21 04:41:00 UTC+0","62890.63657526","14764549846.791950"
"2024-09-21 04:40:00 UTC+0","62894.90960354","14757318824.791367"
"2024-09-21 04:39:00 UTC+0","62895.11505518","14776051563.864725"
"2024-09-21 04:38:00 UTC+0","62914.65242340","14794373118.445862"
"2024-09-21 04:37:00 UTC+0","62902.01104545","14791195931.383140"
"2024-09-21 04:36:00 UTC+0","62907.45806429","14798060469.601885"
"2024-09-21 04:35:00 UTC+0","62909.36016009","14987100813.463388"
"2024-09-21 04:34:00 UTC+0","62944.09113287","15000619692.704037"
"2024-09-21 04:33:00 UTC+0","62946.04017304","15014118451.764880"
"2024-09-21 04:32:00 UTC+0","62939.32547544","15017927572.077530"
"2024-09-21 04:31:00 UTC+0","62955.45072819","15108576878.490620"
"2024-09-21 04:30:00 UTC+0","62963.56466115","15102505338.866278"
"2024-09-21 04:29:00 UTC+0","62961.83584267","15105943286.489030"
"2024-09-21 04:28:00 UTC+0","62953.38228167","15107582166.248613"
"2024-09-21 04:27:00 UTC+0","62945.88646270","15117432692.014307"
"2024-09-21 04:26:00 UTC+0","62934.81923780","15117432692.014307"
"2024-09-21 04:25:00 UTC+0","62932.05984841","15135748581.981108"
"2024-09-21 04:24:00 UTC+0","62933.19829910","15151733690.471025"
"2024-09-21 04:23:00 UTC+0","62943.23277672","15159272491.221064"
"2024-09-21 04:22:00 UTC+0","62965.09278310","15164820252.951067"
"2024-09-21 04:21:00 UTC+0","62954.40479714","15179335245.582678"
"2024-09-21 04:20:00 UTC+0","62948.93255808","15204755253.847013"
"2024-09-21 04:19:00 UTC+0","62954.98248528","15207508193.856329"
"2024-09-21 04:18:00 UTC+0","62942.60090950","15215385939.024570"
"2024-09-21 04:17:00 UTC+0","62953.94001810","15214958913.641750"
"2024-09-21 04:16:00 UTC+0","62947.37311847","15365049349.524145"
"2024-09-21 04:15:00 UTC+0","62945.56699623","15353983218.622559"
"2024-09-21 04:14:00 UTC+0","62949.54845470","15359123303.606028"
"2024-09-21 04:13:00 UTC+0","62949.84656021","15384393782.778774"
"2024-09-21 04:12:00 UTC+0","62946.79875068","15387339667.314075"
"2024-09-21 04:11:00 UTC+0","62965.42745524","15403530458.168755"
"2024-09-21 04:10:00 UTC+0","62965.55913159","15420006378.172121"
"2024-09-21 04:09:00 UTC+0","62972.22686623","15442581290.581180"
"2024-09-21 04:08:00 UTC+0","62960.87743023","15627991062.870739"
"2024-09-21 04:07:00 UTC+0","62980.06862870","15678030143.843472"
"2024-09-21 04:06:00 UTC+0","62959.83896149","15489957319.685123"
"2024-09-21 04:05:00 UTC+0","62957.13534638","15502156525.895360"
"2024-09-21 04:04:00 UTC+0","62949.31907753","15702249677.265121"
"2024-09-21 04:03:00 UTC+0","62961.82330816","15638808772.534275"
"2024-09-21 04:02:00 UTC+0","62942.04346469","15647629838.159199"
"2024-09-21 04:01:00 UTC+0","62945.63945943","15733671109.376373"
"2024-09-21 04:00:00 UTC+0","62943.46483153","15736912084.233160"
"2024-09-21 03:59:00 UTC+0","62944.13282605","15741579830.640331"
"2024-09-21 03:58:00 UTC+0","62943.58140802","15741837878.762540"
"2024-09-21 03:57:00 UTC+0","62950.23391265","15968559187.097925"
"2024-09-21 03:56:00 UTC+0","62946.72561862","15972317311.878456"
"2024-09-21 03:55:00 UTC+0","62944.28639726","15777713259.885510"
"2024-09-21 03:54:00 UTC+0","62951.39696752","15966605733.469760"
"2024-09-21 03:53:00 UTC+0","62952.08178150","15787726323.109346"
"2024-09-21 03:52:00 UTC+0","62948.64239126","15790663725.682257"
"2024-09-21 03:51:00 UTC+0","62966.60803573","15987361394.000507"
"2024-09-21 03:50:00 UTC+0","62970.85900458","16006160111.946392"
"2024-09-21 03:49:00 UTC+0","62979.33592705","15999288972.661526"
"2024-09-21 03:48:00 UTC+0","62981.40860198","16008926253.133497"
"2024-09-21 03:47:00 UTC+0","62976.57939354","16004664351.896683"
"2024-09-21 03:46:00 UTC+0","62972.38227075","16030039548.134127"
"2024-09-21 03:45:00 UTC+0","62988.06324797","16029407387.972147"
"2024-09-21 03:44:00 UTC+0","62991.44187878","16031691145.128800"
"2024-09-21 03:43:00 UTC+0","62985.93573006","16036141519.115501"
"2024-09-21 03:42:00 UTC+0","62983.31310817","16038766823.844627"
"2024-09-21 03:41:00 UTC+0","62988.47525386","16038491913.362576"
"2024-09-21 03:40:00 UTC+0","62993.17114431","16041314664.908274"
"2024-09-21 03:39:00 UTC+0","62993.72762140","16037597866.241064"
"2024-09-21 03:38:00 UTC+0","62977.25226149","16034850809.183435"
"2024-09-21 03:37:00 UTC+0","62967.89708843","16031640617.096643"
"2024-09-21 03:36:00 UTC+0","62954.79060118","16036914329.147991"
"2024-09-21 03:35:00 UTC+0","62945.95386059","16047645869.198760"
"2024-09-21 03:34:00 UTC+0","62962.40484384","16050833860.842829"
"2024-09-21 03:33:00 UTC+0","62966.89672677","16049428150.398700"
"2024-09-21 03:32:00 UTC+0","62980.63007116","16049886298.445135"
"2024-09-21 03:31:00 UTC+0","62970.19165316","16083881499.239033"
"2024-09-21 03:30:00 UTC+0","62963.63731351","16164135503.571337"
"2024-09-21 03:29:00 UTC+0","62950.12556179","16167393798.185076"
"2024-09-21 03:28:00 UTC+0","62947.23666472","16158885730.226110"
"2024-09-21 03:27:00 UTC+0","62956.37643367","16168727600.640330"
"2024-09-21 03:26:00 UTC+0","62952.14879622","16168727600.640330"
"2024-09-21 03:25:00 UTC+0","62950.39610457","16167240803.976263"
"2024-09-21 03:24:00 UTC+0","62949.33101028","16160200049.024893"
"2024-09-21 03:23:00 UTC+0","62962.74378179","15978024204.249810"
"2024-09-21 03:22:00 UTC+0","62960.34560130","15979312284.119139"
"2024-09-21 03:21:00 UTC+0","62980.53291242","15982647101.317564"
"2024-09-21 03:20:00 UTC+0","62972.58917201","15986432986.246061"
"2024-09-21 03:19:00 UTC+0","62972.50377460","15992757479.038788"
"2024-09-21 03:18:00 UTC+0","62978.01796121","16005330708.966213"
"2024-09-21 03:17:00 UTC+0","62991.11462084","16188861675.681122"
"2024-09-21 03:16:00 UTC+0","62995.69115285","16246191065.529081"
"2024-09-21 03:15:00 UTC+0","62990.59080559","16247524294.375267"
"2024-09-21 03:14:00 UTC+0","62993.84692880","16250116712.763817"
"2024-09-21 03:13:00 UTC+0","62988.29562148","16252064233.660091"
"2024-09-21 03:12:00 UTC+0","62989.85187232","16061436965.486710"
"2024-09-21 03:11:00 UTC+0","62976.09374513","16066440297.405043"
"2024-09-21 03:10:00 UTC+0","62972.99221000","16274156327.631403"
"2024-09-21 03:09:00 UTC+0","62979.27864656","16264621443.919020"
"2024-09-21 03:08:00 UTC+0","62972.94714584","16284426413.850708"
"2024-09-21 03:07:00 UTC+0","62981.77265837","16280023231.104061"
"2024-09-21 03:06:00 UTC+0","62966.99432370","16293173339.428604"
"2024-09-21 03:05:00 UTC+0","62953.77153581","16298548465.178226"
"2024-09-21 03:04:00 UTC+0","62955.95498637","16305254959.724428"
"2024-09-21 03:03:00 UTC+0","62941.99337969","16310198874.806019"
"2024-09-21 03:02:00 UTC+0","62973.29712408","16319684509.686647"
"2024-09-21 03:01:00 UTC+0","62976.76359322","16358031466.017883"
"2024-09-21 03:00:00 UTC+0","62982.16098249","16362920338.012531"
"2024-09-21 02:59:00 UTC+0","62980.05068975","16365148538.509598"
"2024-09-21 02:58:00 UTC+0","62986.28393305","16406932810.988218"
"2024-09-21 02:57:00 UTC+0","62988.96719167","16402037168.388857"
"2024-09-21 02:56:00 UTC+0","62993.11566666","16409720586.555475"
"2024-09-21 02:55:00 UTC+0","62981.73939714","16422193145.983541"
"2024-09-21 02:54:00 UTC+0","62984.78010760","16433064964.413933"
"2024-09-21 02:53:00 UTC+0","62987.65181031","16436671178.808773"
"2024-09-21 02:52:00 UTC+0","62990.02199702","16439645487.974215"
"2024-09-21 02:51:00 UTC+0","62997.03825920","16442082100.758010"
"2024-09-21 02:50:00 UTC+0","62998.75872904","16439658598.599861"
"2024-09-21 02:49:00 UTC+0","63006.04099272","16439366091.828993"
"2024-09-21 02:48:00 UTC+0","62993.81211933","16444642727.071722"
"2024-09-21 02:47:00 UTC+0","63003.59750762","16443030825.465012"
"2024-09-21 02:46:00 UTC+0","63019.48869814","16454041652.305567"
"2024-09-21 02:45:00 UTC+0","63013.85122261","16455477851.041220"
"2024-09-21 02:44:00 UTC+0","63011.06574699","16454173368.221048"
"2024-09-21 02:43:00 UTC+0","63014.75940164","16452580489.915543"
"2024-09-21 02:42:00 UTC+0","63006.22831147","16454569098.591337"
"2024-09-21 02:41:00 UTC+0","62998.36224493","16456375055.833610"
"2024-09-21 02:40:00 UTC+0","63004.36955633","16456971598.412605"
"2024-09-21 02:39:00 UTC+0","63010.78229963","16456971598.412605"
"2024-09-21 02:38:00 UTC+0","63006.33014876","16456270258.066467"
"2024-09-21 02:37:00 UTC+0","62995.75782245","16458553581.747068"
"2024-09-21 02:36:00 UTC+0","63001.82130763","16456688153.719698"
"2024-09-21 02:35:00 UTC+0","63014.93096568","16456688153.719698"
"2024-09-21 02:34:00 UTC+0","63010.53386968","16453571809.496517"
"2024-09-21 02:33:00 UTC+0","63003.91868526","16455239505.957317"
"2024-09-21 02:32:00 UTC+0","62987.32050888","16447811535.216467"
"2024-09-21 02:31:00 UTC+0","62985.74104936","16461113003.742365"
"2024-09-21 02:30:00 UTC+0","62980.19728677","16467253385.256178"
"2024-09-21 02:29:00 UTC+0","62965.24510894","16467692383.742840"
"2024-09-21 02:28:00 UTC+0","62954.36184669","16468069045.314985"
"2024-09-21 02:27:00 UTC+0","62954.86975143","16467818647.711554"
"2024-09-21 02:26:00 UTC+0","62960.49907536","16490469472.801270"
"2024-09-21 02:25:00 UTC+0","62946.47768467","16488597466.181679"
"2024-09-21 02:24:00 UTC+0","62949.78407311","16614936084.753096"
"2024-09-21 02:23:00 UTC+0","62948.16390552","16614936084.753096"
"2024-09-21 02:22:00 UTC+0","62946.43468564","16488429035.447622"
"2024-09-21 02:21:00 UTC+0","62922.52972814","16493356700.634407"
"2024-09-21 02:20:00 UTC+0","62915.01705880","16493356700.634407"
"2024-09-21 02:19:00 UTC+0","62934.35797286","16487330992.721973"
"2024-09-21 02:18:00 UTC+0","62945.63349745","16485848351.676538"
"2024-09-21 02:17:00 UTC+0","62922.13277972","16484041862.939754"
"2024-09-21 02:16:00 UTC+0","62923.94098719","16502442980.726318"
"2024-09-21 02:15:00 UTC+0","62908.45725969","16502442980.726318"
"2024-09-21 02:14:00 UTC+0","62946.58084555","16498267249.878958"
"2024-09-21 02:13:00 UTC+0","62949.97067058","16498345144.646885"
"2024-09-21 02:12:00 UTC+0","62933.18541765","16496538635.427063"
"2024-09-21 02:11:00 UTC+0","62930.67903663","16495740900.618395"
"2024-09-21 02:10:00 UTC+0","62926.97910253","16516432896.754463"
"2024-09-21 02:09:00 UTC+0","62924.25668757","16507107215.158638"
"2024-09-21 02:08:00 UTC+0","62941.31613740","16510026431.481337"
"2024-09-21 02:07:00 UTC+0","62945.46139375","16515533435.376945"
"2024-09-21 02:06:00 UTC+0","62963.04088678","16516432896.754463"
"2024-09-21 02:05:00 UTC+0","62961.67608830","16512333592.589120"
"2024-09-21 02:04:00 UTC+0","62951.02690414","16516325483.573143"
"2024-09-21 02:03:00 UTC+0","62929.66281518","16513010033.631084"
"2024-09-21 02:02:00 UTC+0","62946.41532034","16514591166.528220"
