"Date","Price","Volume","Market_cap"
"2024-06-06 00:00:00 UTC+0","1.00001373","1101006879.428418","32548156047.26206200"
"2024-06-05 00:00:00 UTC+0","0.99965167","1180647698.647428","32581723283.20426600"
"2024-06-04 00:00:00 UTC+0","0.99976053","1181216573.264407","32387019579.09339500"
"2024-06-03 00:00:00 UTC+0","0.99997658","922863555.717542","32326819893.66589000"
"2024-06-02 00:00:00 UTC+0","0.99998485","466154085.032861","32353667606.23145000"
"2024-06-01 00:00:00 UTC+0","1.00024224","438333553.621532","32373245614.25522600"
"2024-05-31 00:00:00 UTC+0","1.00031193","1533197743.261347","32356482369.89161700"
"2024-05-30 00:00:00 UTC+0","1.00008861","1337809237.460659","32375486617.27493300"
"2024-05-29 00:00:00 UTC+0","0.99993153","1394210330.309410","32183696579.67516700"
"2024-05-28 00:00:00 UTC+0","1.00017722","1465077374.354885","32355717655.90805400"
"2024-05-27 00:00:00 UTC+0","0.99995912","1135672052.393007","32544439733.17144400"
"2024-05-26 00:00:00 UTC+0","1.00004906","739269626.137088","32645799047.30681200"
"2024-05-25 00:00:00 UTC+0","1.00015767","500333247.582025","32730773982.20303700"
"2024-05-24 00:00:00 UTC+0","1.00040079","1640432591.792439","32771930681.15791000"
"2024-05-23 00:00:00 UTC+0","1.00003937","2018882623.002791","32745255634.63243500"
"2024-05-22 00:00:00 UTC+0","0.99981714","1506785128.320794","33079499317.13334000"
"2024-05-21 00:00:00 UTC+0","0.99944426","2154651338.107915","33076684908.01911000"
"2024-05-20 00:00:00 UTC+0","0.99916823","1624240962.109453","33318598253.41201800"
"2024-05-19 00:00:00 UTC+0","0.99991238","456073602.463305","33495661773.55844500"
"2024-05-18 00:00:00 UTC+0","1.00006572","576266567.262451","33501236297.77367400"
"2024-05-17 00:00:00 UTC+0","1.00021987","1206775540.048288","33438361785.49751000"
"2024-05-16 00:00:00 UTC+0","0.99999883","1242547448.402851","33319277199.56609700"
"2024-05-15 00:00:00 UTC+0","0.99970126","1629126825.494302","33242163630.06265300"
"2024-05-14 00:00:00 UTC+0","1.00009258","1263551676.827321","32886732097.98502300"
